client_id,birth_number,district_id,birth_year,birth_month,birth_day,gender,age,age_group,disp_id,account_id,num_dispo,card_id_x,card_type,issued,issue_year,issue_month,issue_day,lor_card,has_card_96,district_name,region,inhabitants,nmuni_5,nmuni_2k,nmuni_10k,nmuni_more_10k,ncities,ratio_urb_inhab,avg_sal,unemp_95,unemp_96,entrep,district_size,crime_rate_95,crime_rate_96,mean_amount,sum_amount,min_amount,max_amount,n_trans,rec_debit_m,rec_credit_m,rec_debit_d,rec_credit_d,credit_mean,debit_mean,debit_cash_mean,credit_sum,debit_sum,debit_cash_sum,others_sum,trans_household_sum,trans_insurance_sum,trans_interest_sum,trans_interest_cred_sum,trans_loan_sum,trans_others_sum,trans_pension_sum,trans_statement_sum,others_mean,trans_household_mean,trans_insurance_mean,trans_interest_mean,trans_interest_cred_mean,trans_loan_mean,trans_others_mean,trans_pension_mean,trans_statement_mean,balance,op_collect_other_bank_mean,op_credit_cash_mean,op_debit_card_mean,op_debit_cash_mean,op_remit_other_bank_mean,ntrans_banks,mean_amount_1,mean_amount_2,mean_amount_3,mean_amount_4,mean_amount_5,mean_amount_6,mean_amount_7,mean_amount_8,mean_amount_9,mean_amount_10,mean_amount_11,mean_amount_12,to_bank,frequency,open_year,open_month,open_day,lor,time_since_loan,loan_id,has_loan_97,card_issued_97
858,595329,47,1959,3,29,F,37,2,858,716,0.0,,,,,,,,0,Pardubice,east Bohemia,162580,83,26,5,1,6,0.728,9538,0.0151,0.0181,111,Large,37.39082297945627,33.27592569811785,8217.434999999998,493046.09999999986,14.6,29478.0,60.0,0.0,0.0,0.0,0.0,10717.954166666665,6550.422222222223,0.0,257230.89999999997,235815.20000000004,0.0,491116.0,0.0,0.0,0.0,1754.8999999999999,0.0,0.0,0.0,175.19999999999996,13642.111111111111,0.0,0.0,0.0,146.24166666666665,0.0,0.0,0.0,14.599999999999996,37855.491666666676,0.0,21289.666666666668,0.0,6550.422222222223,0.0,0.0,5258.8,6811.549999999999,7922.25,9951.6,9577.125,13033.3,7290.719999999999,9525.65,9701.775,9263.5,6512.849999999999,8542.533333333333,0.0,monthly,1994,9,25,2,,,0,0
859,685729,1,1968,7,29,F,28,1,859,717,1.0,150.0,classic,960330 00:00:00,1996.0,3.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,7447.194444444444,536198.0,14.6,30561.0,72.0,0.0,0.0,0.0,0.0,11136.283333333335,5602.650000000001,0.0,267270.80000000005,268927.2,0.0,454882.0,78732.0,0.0,0.0,2408.8,0.0,0.0,0.0,175.19999999999996,12635.611111111111,6561.0,0.0,0.0,200.73333333333335,0.0,0.0,0.0,14.599999999999996,44207.70277777777,0.0,22071.833333333332,2266.6666666666665,5557.4303030303045,6561.0,12.0,4461.4769230769225,6547.12,7910.68,8630.039999999999,8369.06,10550.259999999998,9173.619999999999,8690.98,8190.359999999999,6857.4857142857145,7107.5599999999995,7764.0,1.0,monthly,1993,4,24,3,,,0,0
862,520105,30,1952,1,5,M,44,2,862,719,0.0,,,,,,,,0,Sokolov,west Bohemia,94812,15,13,8,2,10,0.818,9650,0.0338,0.036699999999999997,100,Medium,31.4833565371472,29.574315487491035,1290.2266666666671,96767.00000000003,14.6,3900.0,75.0,0.0,0.0,0.0,0.0,1701.993333333333,1015.7155555555553,0.0,51059.799999999996,45707.19999999999,0.0,71384.0,23892.0,0.0,0.0,1315.8,0.0,0.0,0.0,175.19999999999996,1830.3589743589744,1991.0,0.0,0.0,109.64999999999999,0.0,0.0,0.0,14.599999999999996,25842.523999999998,2987.0,2316.6666666666665,0.0,661.0666666666665,1991.0,24.0,1033.2153846153847,1211.9,1317.8714285714286,1677.8400000000001,1157.4,1089.6142857142856,1688.966666666667,1381.1200000000001,1503.8600000000001,1244.64,1184.8200000000002,1388.2,1.0,monthly,1993,12,21,3,,,0,0
863,686129,54,1968,11,29,F,28,1,863,720,0.0,,,,,,,,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,140,Large,48.3035322651392,48.239027788528524,2534.4289855072475,174875.60000000006,14.6,8812.0,69.0,0.0,0.0,0.0,0.0,3128.459259259259,2152.552380952381,0.0,84468.4,90407.20000000001,0.0,126514.0,46992.0,0.0,0.0,1194.4,0.0,0.0,0.0,175.19999999999996,3833.757575757576,3916.0,0.0,0.0,99.53333333333335,0.0,0.0,0.0,14.599999999999996,24339.24347826087,0.0,5551.6,0.0,1447.173333333333,3916.0,12.0,2531.2166666666667,2340.68,2399.75,3353.3333333333335,2362.34,2772.0499999999997,2622.7799999999997,2522.0,2457.085714285714,2038.7600000000002,2341.6,2524.6375,1.0,monthly,1995,7,20,1,,,0,0
864,530327,11,1953,3,27,M,43,2,864,721,1.0,,,,,,,,0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,0.365,9622,0.0045000000000000005,0.0059,154,Small,45.94312307468567,46.65705937570237,1333.2557377049181,81328.6,14.6,6750.0,61.0,0.0,0.0,0.0,0.0,1695.6416666666667,1098.1945945945943,0.0,40695.4,40633.19999999999,0.0,79962.0,0.0,0.0,0.0,1191.4,0.0,0.0,0.0,175.19999999999996,2161.135135135135,0.0,0.0,0.0,99.28333333333335,0.0,0.0,0.0,14.599999999999996,23562.804918032794,3292.0,0.0,0.0,572.2080000000002,2194.0,24.0,859.6615384615385,1398.525,1399.775,1401.0,1169.5400000000002,2469.94,1397.4,1398.6000000000001,1399.8000000000002,1294.46,1401.3500000000001,1259.5,1.0,monthly,1993,8,29,3,,,0,0
871,740311,76,1974,3,11,M,22,1,871,726,0.0,,,,,,,,0,Sumperk,north Moravia,127369,31,32,13,2,7,0.512,8369,0.0473,0.0588,107,Medium,29.332098077240147,22.03832957784076,2394.3861538461547,155635.10000000006,14.6,8319.0,65.0,0.0,0.0,0.0,0.0,2874.4249999999997,2031.113513513514,0.0,80483.9,75151.20000000001,0.0,115898.0,38376.0,0.0,0.0,1185.9,0.0,0.0,0.0,175.19999999999996,3996.4827586206898,3198.0,0.0,0.0,98.825,0.0,0.0,0.0,14.599999999999996,24312.599999999995,0.0,4956.125,0.0,1471.0079999999996,3198.0,12.0,2042.5333333333335,2633.985714285714,1908.28,2090.2,2032.9,3329.2599999999998,2653.1400000000003,1932.92,3033.44,2508.1333333333337,2249.76,2290.616666666667,1.0,monthly,1994,2,3,2,,,0,0
873,440105,60,1944,1,5,M,52,3,873,728,0.0,,,,,,,,0,Prostejov,south Moravia,110643,49,41,4,1,4,0.519,8441,0.0345,0.044800000000000006,115,Medium,16.98254747250165,20.3537503502255,3088.9615384615395,200782.50000000006,14.6,12110.0,65.0,0.0,0.0,0.0,0.0,4262.204,2355.6850000000004,0.0,106555.09999999999,94227.40000000002,0.0,157250.0,9144.0,0.0,0.0,1305.1,0.0,32952.0,0.0,131.39999999999998,5616.071428571428,1143.0,0.0,0.0,108.75833333333333,0.0,4119.0,0.0,14.599999999999998,25917.326153846145,0.0,8096.153846153846,0.0,2172.141666666666,2631.0,16.0,3615.133333333333,3855.633333333333,4761.8,3301.5799999999995,2745.6166666666663,4157.528571428571,2375.9333333333334,2650.1428571428573,2292.6833333333334,2677.6833333333334,2860.9499999999994,3172.285714285714,1.0,monthly,1995,11,28,1,,,0,0
876,601125,1,1960,11,25,M,36,2,876,730,0.0,152.0,classic,960916 00:00:00,1996.0,9.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,12605.214942528737,1096653.7000000002,14.6,51700.0,87.0,0.0,0.0,0.0,0.0,15347.569444444445,9227.569230769226,15355.5,552512.5,359875.19999999984,184266.0,1093461.0,0.0,0.0,0.0,3017.5,0.0,0.0,0.0,175.19999999999996,17356.52380952381,0.0,0.0,0.0,251.45833333333334,0.0,0.0,0.0,14.599999999999996,61028.47126436779,0.0,22895.625,3000.0,10982.473469387753,0.0,0.0,7593.891666666667,18021.3,15543.3,23373.31818181818,6255.083333333333,18810.125,6672.0428571428565,11880.439999999999,10557.833333333334,10697.17142857143,10905.866666666667,4792.2,0.0,monthly,1993,8,28,3,,,0,0
877,275121,5,1927,1,21,F,69,4,877,731,1.0,,,,,,,,0,Kolin,central Bohemia,95616,65,30,4,1,6,0.514,9307,0.0385,0.0443,118,Medium,27.359437751004016,31.79384203480589,1760.168421052632,100329.60000000003,14.6,4059.0,57.0,0.0,0.0,0.0,0.0,2061.3499999999995,1541.1272727272722,0.0,49472.39999999999,50857.19999999998,0.0,18210.0,32472.0,0.0,0.0,764.4000000000001,0.0,0.0,48708.0,175.19999999999996,2023.3333333333333,2706.0,0.0,0.0,63.70000000000001,0.0,0.0,4059.0,14.599999999999996,14571.01052631579,4059.0,0.0,0.0,875.4857142857145,2706.0,24.0,1556.822222222222,1708.825,1960.1799999999998,1708.6750000000002,1710.15,2104.34,1709.2250000000001,1710.6750000000002,1481.64,1713.025,2139.46,1711.95,1.0,monthly,1995,7,11,1,,,0,0
880,600217,49,1960,2,17,M,36,2,880,733,0.0,,,,,,,,0,Semily,east Bohemia,75685,31,28,5,1,9,0.608,8208,0.0189,0.0226,155,Small,21.933011825328666,28.050472352513708,12289.000000000002,909386.0000000001,30.0,46940.0,74.0,0.0,0.0,0.0,0.0,15900.464285714286,7047.272727272727,17816.384615384617,445213.0,232560.0,231613.0,906507.0,0.0,0.0,0.0,2519.0,0.0,0.0,0.0,360.0,18130.14,0.0,0.0,0.0,209.91666666666666,0.0,0.0,0.0,30.0,49991.15270270273,0.0,27668.375,0.0,10090.717391304348,0.0,0.0,10090.472727272727,4755.066666666667,10470.375,7780.35,15978.611111111111,14245.716666666667,10433.24,17351.1375,13546.271428571428,15197.3,890.6666666666666,11965.216666666667,0.0,weekly,1995,5,17,1,,,0,0
885,230208,34,1923,2,8,M,73,4,885,737,0.0,,,,,,,,0,Chomutov,north Bohemia,125236,28,11,1,4,5,0.877,9675,0.0643,0.0768,100,Medium,42.503752914497426,41.44175796096969,1859.569090909091,102276.3,14.6,7350.0,55.0,0.0,0.0,0.0,0.0,2295.7125,1521.9096774193545,0.0,55097.1,47179.19999999999,0.0,13200.0,33804.0,0.0,0.0,1133.1,0.0,0.0,53964.0,175.19999999999996,1885.7142857142858,2817.0,0.0,0.0,94.425,0.0,0.0,4497.0,14.599999999999996,22074.690909090914,4497.0,0.0,0.0,703.9578947368423,2817.0,24.0,1881.22,1852.4750000000001,1854.325,1856.125,1766.14,2956.2400000000002,1502.0,1854.2250000000001,1856.025,1646.1,1566.96,1718.0600000000002,1.0,monthly,1993,12,8,3,,,0,0
886,480202,34,1948,2,2,M,48,3,886,738,0.0,,,,,,,,0,Chomutov,north Bohemia,125236,28,11,1,4,5,0.877,9675,0.0643,0.0768,100,Medium,42.503752914497426,41.44175796096969,5905.01020408163,578690.9999999998,14.6,35020.0,98.0,0.0,0.0,0.0,0.0,12789.158333333333,3672.3135135135135,0.0,306939.8,271751.2,0.0,518410.0,11640.0,44052.0,0.0,3429.7999999999997,0.0,984.0,0.0,175.19999999999996,13642.368421052632,970.0,3671.0,0.0,285.81666666666666,0.0,82.0,0.0,14.599999999999996,71332.46938775516,0.0,25292.5,0.0,5659.873684210527,1574.3333333333333,36.0,4049.792857142857,5486.428571428572,6203.171428571428,5890.775,5430.325,7979.411111111112,6633.3,4455.957142857143,5376.4857142857145,6521.0,6417.775,7281.533333333333,1.0,monthly,1993,6,21,3,,,0,1
888,731026,28,1973,10,26,M,23,1,888,740,0.0,,,,,,,,0,Plzen - sever,west Bohemia,72541,66,26,10,0,8,0.369,8594,0.016200000000000003,0.020099999999999996,112,Small,21.780786038240443,21.02259411918777,790.6499999999997,17394.299999999996,81.3,4200.0,22.0,1.0,0.0,42.0,0.0,593.7823529411763,1460.0,0.0,10094.299999999997,7300.0,0.0,16500.0,0.0,0.0,0.0,894.2999999999998,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,81.29999999999998,0.0,0.0,0.0,0.0,22350.43636363636,0.0,1533.3333333333333,0.0,1460.0,0.0,0.0,340.65,0.0,2140.65,1040.65,190.65,940.65,140.65,1740.65,90.65,1440.65,90.65,540.65,0.0,monthly,1994,4,4,2,,,0,0
889,816024,54,1981,10,24,F,15,1,889,741,0.0,,,,,,,,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,140,Large,48.3035322651392,48.239027788528524,2935.362857142858,205475.40000000005,14.6,26094.0,70.0,0.0,0.0,0.0,0.0,2959.464864864865,2908.339393939395,0.0,109500.2,95975.20000000004,0.0,203221.0,0.0,0.0,0.0,2079.2,0.0,0.0,0.0,175.19999999999996,4417.847826086957,0.0,0.0,0.0,173.26666666666665,0.0,0.0,0.0,14.599999999999996,40620.45857142859,0.0,4296.84,0.0,2908.339393939395,0.0,0.0,2002.9142857142856,2553.05,5690.879999999999,3257.125,1175.625,4877.433333333333,3426.3399999999992,1194.5400000000002,1239.72,1318.9166666666667,2021.8200000000002,6349.5428571428565,0.0,monthly,1994,7,14,2,,,0,0
890,190330,77,1919,3,30,M,77,5,890,742,0.0,,,,,,,,0,Vsetin,north Moravia,148545,8,35,12,3,4,0.535,8909,0.0401,0.0556,113,Large,23.292604934531624,24.16776061126258,1662.0876923076928,108035.70000000003,14.6,4900.0,65.0,0.0,0.0,0.0,0.0,2169.3541666666665,1365.1512195121948,0.0,52064.5,55971.19999999998,0.0,31220.0,24576.0,0.0,0.0,908.5,0.0,0.0,51156.0,175.19999999999996,1836.4705882352941,2048.0,0.0,0.0,75.70833333333333,0.0,0.0,4263.0,14.599999999999996,17876.847692307685,4263.0,0.0,0.0,1082.5931034482755,2048.0,24.0,1793.86,1869.1600000000003,1469.3200000000002,1566.5,1599.525,1680.9,1759.0500000000002,1600.2,1621.2400000000002,1603.15,1524.0400000000002,1667.9285714285713,1.0,monthly,1994,1,28,2,,,0,0
891,310131,33,1931,1,31,M,65,4,891,743,0.0,,,,,,,,0,Decin,north Bohemia,133777,24,17,7,3,11,0.847,8705,0.0575,0.0761,116,Medium,34.75933830180076,36.32163974375267,1709.7533333333336,102585.20000000001,14.6,4440.0,60.0,0.0,0.0,0.0,0.0,2272.4166666666665,1334.6444444444442,0.0,54538.0,48047.19999999999,0.0,15580.0,32292.0,0.0,0.0,1258.0,0.0,0.0,53280.0,175.19999999999996,1298.3333333333333,2691.0,0.0,0.0,104.83333333333333,0.0,0.0,4440.0,14.599999999999996,25658.550000000003,4440.0,0.0,0.0,656.4666666666668,2691.0,24.0,1509.4272727272726,1805.0,1806.9,1808.775,1810.6750000000002,1817.28,1812.575,1814.4750000000001,1816.375,1818.3000000000002,1800.0,1353.8,1.0,monthly,1993,11,5,3,,,0,0
892,225524,42,1922,5,24,F,74,4,892,744,0.0,,,,,,,,0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,0.591,8388,0.0241,0.0294,87,Medium,17.28758067711429,17.39184835309206,2249.346969696971,148456.90000000008,14.6,5740.0,66.0,0.0,0.0,0.0,0.0,2905.070833333333,1874.6476190476194,0.0,69721.7,78735.20000000001,0.0,52580.0,25980.0,0.0,0.0,841.7,0.0,0.0,68880.0,175.19999999999996,2921.1111111111113,2165.0,0.0,0.0,70.14166666666667,0.0,0.0,5740.0,14.599999999999996,17219.457575757577,5740.0,0.0,0.0,1758.5066666666664,2165.0,24.0,1982.0916666666665,1997.0,2199.7200000000003,2619.48,2019.2400000000002,2472.1333333333337,2337.18,2516.6400000000003,2515.7200000000003,1996.0500000000002,2717.32,1848.0600000000002,1.0,monthly,1993,3,6,3,,,0,0
894,340818,75,1934,8,18,M,62,4,894,746,0.0,,,,,,,,0,Prerov,north Moravia,138032,67,30,4,2,5,0.6459999999999999,8819,0.0538,0.056600000000000004,99,Medium,29.435203431088443,32.637359452880496,2027.5269841269849,127734.20000000004,14.6,5178.0,63.0,0.0,0.0,0.0,0.0,2641.4583333333335,1649.7230769230764,0.0,63395.0,64339.19999999998,0.0,22740.0,41424.0,0.0,0.0,1259.0000000000002,0.0,0.0,62136.0,175.19999999999996,1516.0,3452.0,0.0,0.0,104.91666666666669,0.0,0.0,5178.0,14.599999999999996,25299.968253968247,5178.0,0.0,0.0,848.7111111111111,3452.0,24.0,2028.1799999999998,2008.6200000000001,1845.5571428571427,2183.9,1908.8400000000001,2186.8250000000003,2010.8799999999999,1871.7400000000002,1912.6600000000003,2094.0666666666666,1935.5833333333333,2408.3166666666666,1.0,monthly,1995,5,10,1,,,0,0
895,700703,39,1970,7,3,M,26,1,895,747,0.0,,,,,,,,0,Most,north Bohemia,119895,17,4,3,2,4,0.899,10446,0.07339999999999999,0.094,90,Medium,41.261103465532344,39.55961466282998,1904.3865671641795,127593.90000000002,14.6,6014.0,67.0,0.0,0.0,0.0,0.0,2143.8233333333333,1710.2486486486484,0.0,64314.7,63279.19999999999,0.0,94458.0,32064.0,0.0,0.0,896.6999999999999,0.0,0.0,0.0,175.19999999999996,3047.032258064516,2672.0,0.0,0.0,74.725,0.0,0.0,0.0,14.599999999999996,17534.340298507464,0.0,3523.222222222222,0.0,1248.6079999999997,2672.0,12.0,1913.9285714285713,1773.3,2075.36,1681.216666666667,1632.7400000000002,2276.4,1895.3666666666668,1515.26,1631.4833333333333,1495.22,2134.9,2633.157142857143,1.0,monthly,1993,8,9,3,,,0,0
896,735424,36,1973,4,24,F,23,1,896,748,1.0,,,,,,,,0,Liberec,north Bohemia,159617,29,19,8,1,9,0.852,9198,0.0333,0.042800000000000005,131,Large,36.31192166247956,38.416960599434894,3841.382666666668,288103.70000000007,14.6,14607.0,75.0,0.0,0.0,0.0,0.0,4787.241935483871,3174.981818181819,0.0,148404.5,139699.20000000004,0.0,208214.0,77904.0,0.0,0.0,1810.4999999999998,0.0,0.0,0.0,175.19999999999996,5338.820512820513,6492.0,0.0,0.0,150.87499999999997,0.0,0.0,0.0,14.599999999999996,37974.34800000003,0.0,7715.473684210527,0.0,1931.0999999999995,6492.0,12.0,3189.5750000000003,4130.58,3335.9199999999996,3777.8799999999997,3359.1399999999994,6162.549999999999,3778.9285714285716,3538.3199999999997,4289.616666666666,3184.9571428571426,3445.16,4347.657142857142,1.0,monthly,1993,4,8,3,,,0,0
900,770410,73,1977,4,10,M,19,1,900,750,0.0,,,,,,,,0,Opava,north Moravia,182027,17,49,12,2,7,0.564,8746,0.0333,0.0374,90,Large,23.925022112104248,24.353529970828504,5920.927027027026,438148.6,14.6,28960.0,74.0,0.0,0.0,0.0,0.0,8540.515384615386,4501.9833333333345,0.0,222053.40000000002,216095.20000000004,0.0,356352.0,79380.0,0.0,0.0,2241.4,0.0,0.0,0.0,175.19999999999996,9377.684210526315,6615.0,0.0,0.0,186.78333333333333,0.0,0.0,0.0,14.599999999999996,44221.47702702704,0.0,15700.857142857143,0.0,3797.6444444444455,6615.0,12.0,4154.416666666667,5442.44,6672.0,5657.833333333333,5395.8,10283.883333333333,5724.6,5988.5599999999995,5167.9,5749.96,5778.599999999999,6922.633333333332,1.0,monthly,1993,9,12,3,,,0,1
901,191221,39,1919,12,21,M,77,5,901,751,0.0,,,,,,,,0,Most,north Bohemia,119895,17,4,3,2,4,0.899,10446,0.07339999999999999,0.094,90,Medium,41.261103465532344,39.55961466282998,1682.2388059701495,112710.00000000001,14.6,4350.0,67.0,0.0,0.0,0.0,0.0,2226.2,1378.6325581395347,0.0,53428.799999999996,59281.19999999999,0.0,30750.0,28356.0,0.0,0.0,1228.8000000000002,0.0,0.0,52200.0,175.19999999999996,1618.421052631579,2363.0,0.0,0.0,102.40000000000002,0.0,0.0,4350.0,14.599999999999996,24919.54925373134,4350.0,0.0,0.0,997.5870967741935,2363.0,24.0,1594.79,1703.575,1444.48,1585.8,1586.6,1787.22,1709.45,1606.8333333333333,1755.8500000000001,1886.0500000000002,1653.5600000000002,1888.216666666667,1.0,monthly,1993,5,12,3,,,0,0
904,320208,1,1932,2,8,M,64,4,904,754,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,2030.9891891891893,150293.2,14.6,7100.0,74.0,0.0,0.0,0.0,0.0,3187.583333333334,1475.8240000000003,0.0,76502.00000000001,73791.20000000001,0.0,36620.0,17448.0,0.0,0.0,1525.9999999999998,0.0,19548.0,74976.0,175.19999999999996,2615.714285714286,1454.0,0.0,0.0,127.16666666666664,0.0,1629.0,6248.0,14.599999999999996,30333.401351351353,6248.0,0.0,0.0,1415.1999999999996,1541.5,36.0,1876.25,2070.9,1894.0833333333333,1895.2400000000002,2146.4,2710.9500000000003,1878.1666666666667,1639.5571428571427,1906.2714285714285,2080.8166666666666,2763.816666666666,1638.2714285714285,1.0,monthly,1995,6,8,1,,,0,0
906,780616,65,1978,6,16,M,18,1,906,756,0.0,,,,,,,,0,Znojmo,south Moravia,114200,101,41,4,1,4,0.43700000000000006,8403,0.0574,0.0572,105,Medium,18.887915936952716,23.800350262697023,1191.6666666666667,14300.0,200.0,3500.0,12.0,6.0,0.0,208.0,28.0,1340.0,450.0,0.0,13400.0,900.0,0.0,14300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38783.333333333336,0.0,1340.0,0.0,450.0,0.0,0.0,600.0,1800.0,200.0,400.0,400.0,500.0,1400.0,3000.0,600.0,400.0,1500.0,3500.0,0.0,monthly,1995,1,13,1,,,0,0
907,480311,51,1948,3,11,M,48,3,907,757,0.0,157.0,classic,960424 00:00:00,1996.0,4.0,0.0,0.0,1,Trutnov,east Bohemia,121947,37,28,7,3,11,0.705,8541,0.025099999999999997,0.0297,131,Medium,28.66819191944041,31.480889238767663,2598.240259740261,200064.5000000001,14.6,11622.0,77.0,0.0,0.0,0.0,0.0,4128.052,1862.7538461538463,0.0,103201.3,96863.20000000001,0.0,160324.0,9720.0,0.0,0.0,2377.2999999999997,0.0,27468.0,0.0,175.19999999999996,5528.413793103448,810.0,0.0,0.0,198.10833333333332,0.0,2289.0,0.0,14.599999999999996,46298.30779220781,0.0,7755.692307692308,1900.0,2159.008,1549.5,24.0,2662.371428571428,2075.785714285714,1858.0833333333333,2335.5,2193.25,3473.8666666666663,2661.7833333333333,2545.4666666666667,2927.933333333333,2752.085714285714,2711.7833333333333,3007.328571428571,1.0,monthly,1993,7,19,3,,,0,0
909,750907,23,1975,9,7,M,21,1,909,759,0.0,,,,,,,,0,Cheb,west Bohemia,87419,21,11,4,3,9,0.855,8624,0.0179,0.026600000000000002,102,Medium,32.933344009883434,36.58243631247211,1407.7693333333336,105582.70000000003,14.6,8220.0,75.0,0.0,0.0,0.0,0.0,1788.2878787878788,1108.790476190476,0.0,59013.5,46569.19999999999,0.0,80006.0,23424.0,0.0,0.0,1977.5,0.0,0.0,0.0,175.19999999999996,2051.4358974358975,1952.0,0.0,0.0,164.79166666666666,0.0,0.0,0.0,14.599999999999996,39705.195999999974,2928.0,2433.3333333333335,0.0,771.5066666666663,1952.0,24.0,812.35,1431.5,1251.68,1452.0400000000002,1266.1750000000002,2712.0833333333335,1568.44,1427.6499999999999,1631.72,1494.92,1143.6833333333334,1499.7666666666667,1.0,monthly,1993,8,1,3,,,0,0
911,391128,43,1939,11,28,M,57,3,911,761,0.0,,,,,,,,0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,0.763,9425,0.0172,0.025,125,Large,25.23879545763466,24.040184363685793,790.65,18975.6,100.0,4900.0,24.0,2.0,0.0,67.0,0.0,761.8736842105263,900.0,0.0,14475.6,4500.0,0.0,17700.0,0.0,0.0,0.0,1275.5999999999997,0.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,106.29999999999997,0.0,0.0,0.0,0.0,31061.83333333334,0.0,1885.7142857142858,0.0,900.0,0.0,0.0,253.15,1253.15,453.15,803.15,203.15,403.15,103.15,603.15,1003.15,703.15,1203.15,2503.15,0.0,monthly,1994,4,9,2,,,0,0
912,201029,76,1920,10,29,M,76,5,912,762,0.0,,,,,,,,0,Sumperk,north Moravia,127369,31,32,13,2,7,0.512,8369,0.0473,0.0588,107,Medium,29.332098077240147,22.03832957784076,2512.3925925925932,135669.20000000004,14.6,5984.0,54.0,0.0,0.0,0.0,0.0,3161.660869565217,2030.6774193548383,0.0,72718.2,62950.999999999985,0.0,27750.0,35055.0,0.0,0.0,910.2,0.0,0.0,71808.0,145.99999999999997,2312.5,3895.0,0.0,0.0,82.74545454545455,0.0,0.0,5984.0,14.599999999999998,20106.175925925927,5984.0,0.0,0.0,1267.9999999999998,3895.0,21.0,5984.0,3243.2000000000003,2881.08,2474.46,2234.8,2275.3166666666666,2493.5750000000003,2247.1333333333337,2494.425,2496.675,2318.18,2223.266666666667,1.0,monthly,1995,10,18,1,,,0,0
913,381118,1,1938,11,18,M,58,3,913,763,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,4218.62361111111,303740.89999999997,14.6,16689.0,72.0,0.0,0.0,0.0,0.0,5289.024137931035,3496.7255813953498,0.0,153381.7,150359.20000000004,0.0,213218.0,89004.0,0.0,0.0,1343.7,0.0,0.0,0.0,175.19999999999996,5922.722222222223,7417.0,0.0,0.0,111.97500000000001,0.0,0.0,0.0,14.599999999999996,25012.641666666663,0.0,8943.411764705883,0.0,1979.1999999999996,7417.0,12.0,2658.9545454545455,3889.8799999999997,3973.9,4675.92,4335.78,7032.166666666667,3790.3199999999997,3694.983333333333,4215.339999999999,4155.316666666667,4444.942857142857,4946.216666666666,1.0,monthly,1995,2,23,1,,,0,0
914,215119,1,1921,1,19,F,75,5,914,764,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,2389.1241935483877,148125.70000000004,14.6,8000.0,62.0,0.0,0.0,0.0,0.0,3167.5208333333335,1897.5052631578951,0.0,76020.5,72105.20000000001,0.0,43610.0,28320.0,0.0,0.0,1164.5,0.0,0.0,74856.0,175.19999999999996,3115.0,2360.0,0.0,0.0,97.04166666666667,0.0,0.0,6238.0,14.599999999999996,23874.1935483871,6238.0,0.0,0.0,1684.0461538461534,2360.0,24.0,2237.84,2059.6400000000003,2013.7,2343.38,2053.6666666666665,2184.82,2705.2799999999997,2844.2200000000003,3342.0199999999995,2579.86,2419.86,2025.1000000000001,1.0,monthly,1993,1,8,3,,,0,0
917,735916,25,1973,9,16,F,23,1,917,767,0.0,,,,,,,,0,Klatovy,west Bohemia,88757,60,33,3,2,10,0.617,8554,0.024700000000000003,0.0268,113,Medium,20.527958358214,24.989578286783015,4526.100909090908,497871.0999999999,14.6,28182.0,110.0,0.0,0.0,0.0,0.0,10244.495833333332,2930.269767441861,0.0,245867.89999999997,252003.20000000004,0.0,445684.0,42768.0,1308.0,0.0,1623.9,0.0,6312.0,0.0,175.19999999999996,11728.526315789473,3564.0,109.0,0.0,135.32500000000002,0.0,263.0,0.0,14.599999999999996,35539.73909090913,0.0,20353.666666666668,0.0,5305.663157894738,1049.75,48.0,4266.685714285714,3549.7999999999997,3827.022222222222,4130.5875,4475.3099999999995,6111.711111111112,4179.925,4331.00909090909,3927.4375,4329.75,4680.5,6434.522222222222,1.0,monthly,1995,3,26,1,,,0,0
